"Mundhwa Gaon, Pune","Mundawa Gaon Corner, Magarpatta City, Mundhwa, Pune, Maharashtra 411036",18.533802,73.929892,3,200
"Vikas nagar Ghorpadi, Pune","Vikas Nagar, Wanwadi, Pune, Maharashtra, India",18.49308,73.901811,3,200
"Dr.Babasaheb Ambedkar Udhyan, Pune","Dr. Babasaheb Ambedkar Udyan, Walchand Nagar to Bawda Road, Walchandnagar, Maharashtra 413114, India",18.028014,74.792037,3,200
"Sasun Hospital, Pune","Sasoon Hospital, Dr Annie Besant Road, Agarkar Nagar, Pune, Maharashtra 411001, India",18.525653,73.872149,3,200
"Juna Bajar, Pune","Juna Bazar, Kasba Peth, Pune, Maharashtra, India",18.526881,73.859917,3,200
"Sangamwadi, Pune","Sangamwadi, Sangamvadi, Pune, Maharashtra 411006, India",18.539771,73.863224,3,200
"Dhanori, Pune","Dhanori, Pune, Maharashtra, India",18.59392,73.897769,3,200
"Vidyanagar Lohagaon, Pune","Vidya Nagar, Lohegaon, Pune, Maharashtra, India",18.594145,73.916877,3,200
"Tingarenagar Punping Station, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Kalas Vishrantwadi, Pune","Kalas, Pune, Maharashtra 411015",18.579706,73.876398,3,200
"Nanasaheb Parulekar Vidyalay, Pune","Nanasaheb Parulekar Vidyalaya, Pratik Nagar, Yerwada, Pune, Maharashtra 411006, India",18.567133,73.880907,3,200
"Yerawada Prison Press, Pune","Yeravda Prison Press, Yerawada, Pune, Maharashtra 411006, India",18.566908,73.888658,3,200
"Phulenagar Yerawada, Pune","Phulenagar, Yerawada, Pune, Maharashtra 411006, India",18.560961,73.874985,3,200
"Netaji Subhashchandra Bose Vidyalay, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Yerawada Gaon, Pune","Mumbai Pune Highway, Maharashtra",18.727732,73.654439,5,200
"Parnakuti, Pune","Parnakuti Housing Society, Dr Ambedkar Path, Dr Ambedkar Co Operative Society, Yerawada, Pune, Maharashtra 411006, India",18.554258,73.88032,3,200
"Yerawada Hotmix Plant, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Deccan College, Pune","Deccan College, Yerawada, Pune, Maharashtra 411006, India",18.549338,73.873119,3,200
"Yerwada, Pune","Yerwada, Deccan College Road, Salwe Nagar, Yerawada, Pune, Maharashtra 411006, India",18.54515,73.884236,3,200
"Lohagaon Airport, Pune","Pune International Airport (PNQ), Pune International Airport Area, Lohegaon, Pune, Maharashtra 411032, India",18.581777,73.919046,3,200
"Kharadi Gaon, Pune","Kharadi Gaon, Kharadi, Pune, Maharashtra 411014, India",18.547059,73.947004,3,200
"Kharadi Infotek Park, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Sunderbai Marathe Vidhyalay, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Vadgaon Sheri, Pune","Wadgaon Sheri, Pune, Maharashtra, India",18.552494,73.918346,3,200
"Ramwadi, Pune","Ramwadi, Wadgaon Sheri, Pune, Maharashtra, India",18.553295,73.910998,3,200
"Agakhan Palace, Pune","Agakhan Palace, Sanjay Park, Pune, Maharashtra 411006",18.554026,73.901998,3,200
"Don Bosco High school, Pune","Don Bosco High School, Loop Road, Shastrinagar, Yerwada, Pune, Maharashtra 411006, India",18.552691,73.896606,3,200
"Nagpur Chawl, Pune","Nagpur Chawl, Yerawada, Pune, Maharashtra 411006",18.562971,73.893882,5,200
"Bhavani Peth, Pune","Bhavani Peth, Kasba Peth, Pune, Maharashtra 411011, India",18.520308,73.856792,3,200
"Kamala Neharu Hospital, Pune","Kamla Nehru Hospital, Mangalwar Peth, Kasba Peth, Pune, Maharashtra 411011",18.522617,73.862728,3,200
"Tilak Ayurved Mahavidyalay, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Rajewadi, Pune","Rajewadi, Maharashtra 410509, India",19.089229,73.71395,3,200
"Harakanagar, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Gen. Arunkumar Vaidya Stadium, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Doke Talim, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Swami Samarth Mandir Ganesh Peth, Pune","Swami Samarth Temple, Ganesh Peth, Pune, Maharashtra 411002, India",18.518043,73.861282,3,200
"Ghorpade Udyan, Pune","Ghorpade Garden, Swargate, Pune, Maharashtra 411042, India",18.502427,73.862306,3,200
"Mahatma Phule Smarak, Pune","Mhaskar Smarak Mandir, Tilak Road, Dadawadi, Shukrawar Peth, Pune, Maharashtra 411042, India",18.502867,73.856383,3,200
"Lohianagar, Pune","Lohia Vidhyalaya, Chipalkatti Road, Mukund Nagar, Pune, Maharashtra 411037, India",18.494379,73.863293,3,200
"Ekbote Colony, Pune","Ekbote Colony, Ghorpade Peth, Mahatma Phule Peth, Pune, Maharashtra 411042, India",18.502319,73.867267,3,200
"Gurunanak nagar, Pune","Guru Nanak Nagar, Pune, Maharashtra, India",18.500214,73.872045,3,200
"Tilak Road, Pune","Tilak Road, Pune, Maharashtra, India",18.507041,73.851449,5,200
"Parvati Gaon, Pune","Parvati Gaon, Parvati Darshan, Pune, Maharashtra 411009, India",18.49731,73.851095,3,200
"Parvati Jalakendra, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Dandekar Pool Dattawadi, Pune","Dandekar Pool, Municipal Colony, Pune, Maharashtra 411030, India",18.500918,73.847052,3,200
"P.L.Deshpande udyan, Pune","Pul Deshpande Garden, Sarita Vihar Phase 2, Dattavadi, Pune, Maharashtra 411030",18.493361,73.835336,3,200
"Janata Vasahat, Pune","Janta Vasahat, Jai Bhawani Nagar, Parvati Darshan, Pune, Maharashtra, India",18.493947,73.84004,3,200
"Anandnagar Hingane Khurd, Pune","Anand Nagar, Pune, Maharashtra 411051",18.47763,73.823558,3,200
"Vitthalwadi, Pune","Vitthalwadi, Maharashtra 410515, India",19.059036,73.932308,3,200
"Vadgaon Dhayari, Pune","Indian Post Vadgaon, Sterling Nisarda II, Vadgaon Bk, Pune, Maharashtra 411041, India",18.450791,73.81194,3,200
"Vadgaon Budruk, Pune","Vadgaon Budruk, Pune, Maharashtra, India",18.461545,73.833084,3,200
"Manikbaug, Pune","Manik Baug, Anand Nagar, Pune, Maharashtra 411051, India",18.474525,73.820954,3,200
"Kasba VishramBagWada, Pune","Vishrambaug Wada, RB Kumthekar Road, Perugate, Sadashiv Peth, Pune, Maharashtra 411030, India",18.513657,73.852659,3,200
"Kasaba Ganapati, Pune","Kasba Ganpati Mandir, Kasba Peth, Pune, Maharashtra 411011, India",18.519069,73.857222,3,200
"Shaniwarwada, Pune","Shaniwar Wada, Shaniwar Peth, Pune, Maharashtra 411030, India",18.519732,73.855344,3,200
"New English School (Ramanbaug), Pune","Ramanbaug, Parvati Darshan, Pune, Maharashtra 411009, India",18.49595,73.843744,3,200
"Rajendranagar, Pune","Rajendra Nagar Park, Rajendra Nagar, Dattavadi, Pune, Maharashtra 411030, India",18.50433,73.840464,3,200
"Vishrambaugwada, Pune","Vishrambaug Wada, RB Kumthekar Road, Perugate, Sadashiv Peth, Pune, Maharashtra 411030, India",18.513657,73.852659,3,200
"Mahatma Phule Mandai, Pune","Mahatma Phule Marg, Mandai, Shukrawar Peth, Pune, Maharashtra 411002, India",18.511561,73.857921,5,200
"City Post, Pune","City Post, Budhwar Peth, Pune, Maharashtra 411002",18.515744,73.856806,3,200
"Ganesh Peth Gurudwara, Pune","Gurudwara, Maharana Pratap Road, Ganesh Peth, Pune, Maharashtra 411002, India",18.517855,73.861776,3,200
"Dr.Kotnis Hospital, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Renukaswarup Prashala, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"S.P.College, Pune","S P College, Madiwale Colony, Sadashiv Peth, Pune, Maharashtra 411030",18.507402,73.851137,3,200
"Subhashnagar, Pune","Subhash Nagar, Shukrawar Peth, Pune, Maharashtra, India",18.504695,73.857344,3,200
"Panchahaud Mission, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Sahakar Nagar Ward Office, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Salisbury Park, Pune","Salisbury Park, Gultekdi, Pune, Maharashtra, India",18.492614,73.87572,3,200
"Tilak Maharashtra Vidhyapeeth, Pune","Tilak Maharashtra Vidyapeeth, Vidyapeeth Bhavan, Gultekdi, Mukund Nagar, Pune, Maharashtra 411037, India",18.493076,73.865036,3,200
"Parvati Darshan, Pune","Parvati Darshan, Pune, Maharashtra, India",18.491879,73.850728,3,200
"Shahu College, Pune","Shahu College, Tulshibagwale Colony, Parvati Darshan, Pune, Maharashtra 411009, India",18.492037,73.845111,3,200
"Parvati Industrial estate, Pune","Parvati Industrial Estate, Parvati Darshan, Pune, Maharashtra, India",18.490167,73.855874,3,200
"Maharshinagar, Pune","Maharshi Nagar, Pune, Maharashtra, India",18.485575,73.861019,3,200
"Chhatrapati Shivaji Marketyard, Pune","Market Yard, Gultekdi, Pune, Maharashtra 411037, India",18.487654,73.86837,3,200
"D A D Colony, Pune","D, Ideal Colony, Kothrud, Pune, Maharashtra 411038, India",18.507256,73.817627,3,200
"Shankar Maharaj Math, Pune","Shankar Maharaj Math Vasahat, Chhatrapati Shivaji Nagar, Yashwantrao Chavan Nagar, Pune, Maharashtra 411043, India",18.470532,73.85569,3,200
"Padmavati Arenyeshwar, Pune","Aranyeshwar Road, Pune, Maharashtra",18.479978,73.853338,5,200
"Taljai Mandir, Pune","Taljai Mandir Road, Taljai Forest Area, Pune, Maharashtra 411009, India",18.480794,73.847089,5,200
"Bibwewadi Ward Office, Pune","Dhankwadi Ward Office, Khashaba Jadhav Path, Dhankawadi, Pune, Maharashtra 411046, India",18.455345,73.857789,3,200
"Mahadji Shinde Chatri, Pune","Mahadji Shinde Chhatri, Wanwadi, Pune, Maharashtra 411040, India",18.491559,73.897279,3,200
"Kondhva Khurd, Pune","Kondhwa, Pune, Maharashtra, India",18.466657,73.89189,3,200
"NIBM, Pune","NIBM, Kondhwa, Pune, Maharashtra 411048",18.477462,73.894443,3,200
"Mithanagar, Pune","Mitha Nagar, Bibwewadi, Pune, Maharashtra 411037, India",18.471414,73.872045,3,200
"Bibvewadi Gaon, Pune","Pune-Bangalore Highway, Pune, Maharashtra",18.493111,73.857689,5,200
"Sukhsagarnagar, Pune","Sukhsagar Nagar, Kondhwa, Pune, Maharashtra 411046, India",18.418577,73.852198,3,200
"Vishwakarma Institute of Technology, Pune","Vishwakarma Institute of Technology, 666, Upper Indira Nagar, Bibwewadi, Pune, Maharashtra 411037, India",18.463594,73.868121,3,200
"Upper Indiranagar Bibvewadi, Pune","Upper Indira Nagar, Bibwewadi, Pune, Maharashtra, India",18.463575,73.864695,3,200
"Kondhwa Budruk, Pune","Kondhwa Budruk, Pune, Maharashtra, India",18.448867,73.88601,3,200
"Dhankwadi Ward Office, Pune","Dhankwadi Ward Office, Khashaba Jadhav Path, Dhankawadi, Pune, Maharashtra 411046, India",18.455345,73.857789,3,200
"Chavan nagar, Pune","Chavan Nagar, Pashan, Pune, Maharashtra, India",18.543376,73.822057,3,200
"Dhankawadi Ambegaon Pathar, Pune","Pathar, Maharashtra 402306, India",18.15809,73.585913,3,200
"Dhankawadi Gaon, Pune","Dhankawadi, Pratibha Nagar, Dhankawadi, Pune, Maharashtra 411043, India",18.465423,73.850178,3,200
"Chaitanyanagar Dhankawadi, Pune","Chaitanya Nagar, Kothrud, Pune, Maharashtra, India",18.495101,73.805146,3,200
"Balaji nagar, Pune","Balaji Nagar, Pune, Maharashtra, India",18.464632,73.860284,3,200
"Katraj Gaon, Pune","Katraj Road, Narhe, Pune, Maharashtra, India",18.453166,73.828618,5,200
"Rajiv Gandhi Zoo Park, Pune","Rajiv Gandhi Zoological Park And Wildlife Research Centre, Santosh Nagar, Katraj, Pune, Maharashtra 411046, India",18.454432,73.858892,3,200
"Bharati Vidhyapeeth, Pune","Bharati Vidyapeeth Deemed University, Educational Complex, Erandwane, Paud Road, Kothrud, Pune, Maharashtra 411038, India",18.513336,73.820218,3,200
"Agam mandir Katraj, Pune","Shri Agamdharak Devarshi Jain Agam Mandir Trust, Katraj, Pune, Maharashtra 411046, India",18.456776,73.861019,3,200
"Hadapsar, Pune","Hadapsar, Pune, Maharashtra, India",18.496667,73.941667,3,200
"Magarpatta Hadapsar, Pune","Magarpatta, National Highway 9, North Hadapsar, Hadapsar, Pune, Maharashtra 411028, India",18.50336,73.927693,3,200
"Hadapsar Audyogik Vaahat, Pune","Audyogik Vasahat, Gultekdi, Indra Nagar, Mukund Nagar, Pune, Maharashtra 411037, India",18.493908,73.867471,3,200
"Saint Petrik Town, Pune","St. Patrick's Cathedral, Camp, Pune, Maharashtra 411001, India",18.508833,73.898239,3,200
"Wanawadi Gaon, Pune","Wanawadi Gaon, Wanwadi, Pune, Maharashtra 411040, India",18.496754,73.898504,3,200
"Ramtekadi, Pune","Ramtekadi, Hadapsar, Pune, Maharashtra, India",18.504046,73.916142,3,200
"Hadapsar Gaon, Pune","Hadapsar Gaon, Hadapsar, Pune, Maharashtra 411028, India",18.499687,73.932308,3,200
"Gliding Center, Pune","Hadapsar Airport, Hadapsar Gliding Centre, Vetal Nagar, Hadapsar, Pune, Maharashtra 411028, India",18.4925,73.940833,3,200
"Sadhana Vidyalay, Pune","Sadhana Vidyalaya, Malwadi, Hadapsar, Pune, Maharashtra 411028",18.505873,73.938856,3,200
"Satavwadi, Pune","Satavwadi, Hadapsar, Pune, Maharashtra, India",18.495325,73.948473,3,200
"Kaleboratenagar, Pune","Pune, Maharashtra, India",18.52043,73.856744,3,200
"Mahamadwadi, Pune","Mohammadwadi, Katraj - Hadapsar Bypass Road, Mahadev Wadi, Mohamadwadi, Pune, Maharashtra 411060, India",18.469909,73.921554,3,200
