"Sector 65, Mohali","Sector 65, Mohali, Punjab, India",30.681073,76.746638,3,200
"Sector 66, Mohali","Sector 66, Mohali, Punjab, India",30.674234,76.735095,3,200
"Sector 67, Mohali","Sector 67, Mohali, Punjab, India",30.679282,76.729323,3,200
"Sector 68, Mohali","Sector 68, Mohali, Punjab, India",30.687153,76.723551,3,200
"Sector 69, Mohali","Sector 69, Mohali, Punjab, India",30.692499,76.720665,3,200
"Sector 70, Mohali","Sector 70, Mohali, Punjab, India",30.697845,76.717779,3,200
"Sector 71, Mohali","Sector 71, Mohali, Punjab, India",30.702591,76.70912,3,200
"Sector 72, Mohali","Sector 72, Mohali, Punjab 140308, India",30.710459,76.703347,3,200
"Sector 73, Mohali","Sector 73, Mohali, Punjab, India",30.719586,76.69613,3,200
"Sector 74, Mohali","Sector 74, Mohali, Punjab, India",30.70896,76.688914,3,200
"Dhanas, Chandigarh","M.C.Dhanas, Chandigarh, India",30.770112,76.748081,3,200
"Maloya, Chandigarh","Maloya, Chandigarh, India",30.755838,76.719222,3,200
"Manimajra, Chandigarh","Manimajra, Chandigarh, India",30.716667,76.833333,3,200
"Ram Darbar, Chandigarh","Ram Darbar, Ram Darbar Colony, Chandigarh, 160002, India",30.691482,76.792798,3,200
"Industrial Area 1, Chandigarh","Industrial and Business Park, Chandigarh, India",30.702105,76.800009,3,200
"Industrial Area 2, Chandigarh","Industrial and Business Park, Chandigarh, India",30.702105,76.800009,3,200
"Sector 1, Panchkula","Sector 1, Panchkula, Haryana, India",30.704829,76.867772,3,200
"Sector 2, Panchkula","Sector 2, Panchkula, Haryana, India",30.696064,76.864889,3,200
"Sector 3, Panchkula","Sector 3, Panchkula, Haryana 134112, India",30.688184,76.870655,3,200
"Sector 4, Panchkula","Sector 4, Panchkula, Haryana, India",30.690335,76.860958,3,200
"Sector 5, Panchkula","Sector 5, Panchkula, Haryana, India",30.698001,76.856241,3,200
"Sector 6, Panchkula","Sector 6, Panchkula, Haryana 134108, India",30.706471,76.856241,3,200
"Sector 7, Panchkula","Sector 7, Panchkula, Haryana, India",30.706848,76.84615,3,200
"Sector 8, Panchkula","Sector 8, Panchkula, Haryana 134108, India",30.699642,76.844708,3,200
"Sector 9, Panchkula","Sector 9, Panchkula, Haryana, India",30.693995,76.844708,3,200
"Sector 10, Panchkula","Sector 10, Panchkula, Haryana, India",30.688644,76.847591,3,200
"Sector 11, Panchkula","Sector 11, Panchkula, Haryana, India",30.686412,76.853358,3,200
"Sector 12, Panchkula","Sector 12, Panchkula, Haryana, India",30.68106,76.856241,3,200
"Sector 14, Panchkula","Sector 14, Panchkula, Haryana, India",30.679877,76.844708,3,200
"Sector 15, Panchkula","Sector 15, Panchkula, Haryana 134113, India",30.684933,76.838941,3,200
"Sector 16, Panchkula","Sector 16, Panchkula, Haryana, India",30.693107,76.836058,3,200
"Sector 17, Panchkula","Sector 17, Panchkula, Haryana, India",30.698754,76.836058,3,200
"Sector 18, Panchkula","Sector 18, Panchkula, Haryana, India",30.7044,76.836058,3,200
"Sector 19, Panchkula","Sector 19, Panchkula, Haryana, India",30.665543,76.828849,3,200
"Sector 20, Panchkula","Sector 20, Panchkula, Haryana, India",30.664116,76.856241,3,200
