"161 BY 1 BY 2, LAKE GARDENS, KOLKATA, WEST BENGAL, PIN 700045","",,,,602
"163 BY 1 DIAMOND HARBOUR RD DISTT KOLKATA WEST BENGAL 700034","Kolkata, West Bengal 700034, India",22.49791,88.319072,3,200
"166/179, SARSUNA MAIN ROAD, KOLKATA - 700061","166, Sarsuna Main Road, Kamala Park, Sarsuna, Kolkata, West Bengal 700061, India",22.480461,88.293659,8,200
"181, DUM DUM ROAD, KOLKATA - 700074","181, Dum Dum Road, Jhilbagan, South Dum Dum, Kolkata, West Bengal 700074, India",22.621412,88.4012,9,200
"18B, DUM DUM ROAD, KOLKATA WEST BENGAL 700030","7/18/1, Dum Dum Road, Satpukur, Kolkata, West Bengal 700030, India",22.619465,88.391399,9,200
"19, CHETLA CENTRAL ROAD, KOLKATA, W.B., PIN 700027","19, Chetla Central Road, Chetla, Kolkata, West Bengal 700027, India",22.517728,88.335207,8,200
"195, M G ROAD, KOLKATA, WEST BENGAL, PIN 700007","",,,,602
"196AG, ARABINDA SARANI, KOLKATA, WEST BENGAL, PIN 700004","",,,,602
"1A ASHOK ROAD, KOLKATA, WEST BENGAL, PIN 700084","1C, Ashok Road, New Raipur, Garia, Kolkata, West Bengal 700047, India",22.477352,88.376887,9,200
"1A, ASHUTOSH MUKHERJEE ROAD NEAR ELGIN ROAD CROSSING BHAVANIPUR, KOLKATA 700020","Kolkata, West Bengal 700020, India",22.53844,88.349433,3,200
"1B, MAHENDRA SRIMANI, KOLKATA, WEST BENGAL","Mahendra Sreemani Street, Maniktala, Machuabazar, Kolkata, West Bengal 700009, India",22.582071,88.372798,5,200
"1C/2, CHOWBAGA ROAD, KOLKATA - 700039","Paschim Chowbagha Road, Kolkata, West Bengal",22.532984,88.402436,5,200
"2 B B D BUG DISTT KOLKATA WEST BENGAL 700001","2, B B D Bagh, Kolkata, West Bengal 700001, India",22.571427,88.345807,9,200
"2, DR.SURESH SARKAR RD, KOLKATA","2, Dr Suresh Sarkar Road, Entally, Kolkata, West Bengal 700014, India",22.560528,88.367179,9,200
"206, M.B.ROAD, BIRATI, KOLKATA51, W.B., 24.PARGANASNORTH, PIN.700051","",,,,602
"21A, DUM.DUM.ROAD, KOLKATA.PIN.700074","21/101/1, Dum Dum Road, Jawpur, South Dum Dum, Kolkata, West Bengal 700030, India",22.62054,88.398424,9,200
"223, BIDHAN SARANI, KOLKATA 700006, BENGAL","Bengal Nursing Home, Dani Gosh Sarani, Beniatola, Kolkata, West Bengal 700006, India",22.590228,88.363564,3,200
"23 A BY 76 DH ROAD BLOCK E NEW ALIPORE DISTT KOLKATA WEST BENGAL 700053","Kolkata, West Bengal 700053, India",22.5085,88.334862,3,200
"23 BRRB ROAD DISTT KOLKATA WEST BENGAL 700001","West Bengal 700001, India",22.572661,88.345791,3,200
"230 BY 1 A J C BOSE ROAD DIST KOLKATA WEST BENGAL 700020","99/1, Ashu Bose Lane, Tikiapara, Howrah, West Bengal 711101, India",22.59223,88.332229,9,200
"232 BY 3 PICNIC GARDEN ROAD KOLKATA","3, Picnic Garden Road, Kata Pukur, Kustia, Kolkata, West Bengal 700039, India",22.528924,88.379342,8,200
"23P DRAMBEDKAR SRANI, 2ND FLOOR KOLKATA 700046","Dr. B.R. Ambedkar Vidyalaya, JBS Haldane Avenue, Gobra, Kolkata, West Bengal 700046, India",22.539099,88.374806,3,200
"24 BY 1 BY 1 ALIPORE ROAD T KOLKATA W BENGAL 700027","Kolkata, West Bengal 700027, India",22.524847,88.331219,3,200
"24 PARGANAS SOUTH, WEST BENGAL, PIN 700061","KHARDAH POST OFFICE,PIN-700117, Shyamsundar Ghat Road, Bose Para Kali Bedi, Khardah, Kolkata, West Bengal 700116, India",22.725444,88.367348,3,200
"24, PARK STREET, KOLKATA - 700 016","24, East End Park Street, Kushum Kumari Basti, Kasba, Kolkata, West Bengal 700039, India",22.524997,88.380898,8,200
"2411, ALIPORE.ROAD, KOLKATA, 24.PARGANASSOUTH, WEST.BENGAL, PIN.700027","Road, Elgin, Kolkata, West Bengal 700017, India",22.54378,88.35381,5,200
"24B NIMTALA GHAT STREET KOLKATA WEST BENGAL","24, Nimtala Ghat Street, Jorabagan, Kolkata, West Bengal 700006, India",22.592325,88.356322,8,200
"24B RABINDRA SARANI, DISTT. KOLKATA, WEST BENGAL 700007","Rabindra Sarani, Kolkata, West Bengal",22.582528,88.357593,5,200
"25, BELIAGHATA.MAIN.ROAD, CALCUTTA PIN 700010","25, Dr Suresh Chandra Banerjee Road, Phoolbagan, Beliaghata, Kolkata, West Bengal 700015, India",22.563948,88.391857,9,200
"250, B.B.CHATTERJEE ROAD, CALCUTTA PIN 700042","India, West Bengal, Kolkata, Budge Budge, Kalikapur Uttar Para, B B チャテジー・ロード",22.484095,88.203068,5,200
"261 BY 11, PRINCE ANWAR SHAH ROAD, KOLKATTA, WEST BENGAL, PIN - 700033","",,,,602
"27 MANMATHA NATH GANGULY ROAD, KOLKATA 700002","Manmatha Nath Ganguly Road, Ghosh Bagan, Chitpur, Kolkata, West Bengal 700002, India",22.605787,88.374199,5,200
"28 BY 9 NEW BALLYGUNGE ROAD, DISTT. KOLKATA WEST BENGAL 700 039","",,,,602
"283 A NSC BOSE ROAD DISTT KOLKATA WEST BENGAL 700047","283, NSC Bose Road, Naktala, Sahid Nagar Colony, Netaji Nagar, Kolkata, West Bengal 700040, India",22.475251,88.362421,8,200
"29, GANESH CHANDRA AVENUE, BIPLABI ANKUL CHANDRA STREET, KOLKATA, WEST BENGAL, PIN - 700013","",,,,602
"294.2 BY 1, A.P.C. ROAD, DISTT. KOLKATA, WEST BENGAL 700009","Hazi Ratan 1st By Lane, Akra Phatak, Metiabruz, Kolkata, West Bengal 700018, India",22.536031,88.259982,5,200
"2A, GIRISH AVENUE, CALCUTTA, WEST BENGAL, WEST BENGAL 700003","2, Girish Avenue, Bag Bazar Colony, Bagbazar, Kolkata, West Bengal 700003, India",22.60303,88.367618,8,200
"2ND AND 3RD FLOOR, C D BLOCK, SAMRIDDHI BHAVAN, KOLKATA - 700001","West Bengal 700001, India",22.572661,88.345791,3,200
"3 GARFA MAIN ROAD KOLKATTA DT 24 PARGANAS S, W. BENGAL 700078","OKINAWA SHORINRYU SHORINKAN KARATE-DO & KOBUDO ASSOCIATION INDIA WEST BENGAL, Kali Kumar Majumdar Road, Mondal Para, Santoshpur, Kolkata, West Bengal 700075, India",22.495211,88.383433,3,200
"3 WAVELY LANE DISTT KOLKATA WEST BENGAL 700013","Kolkata, West Bengal 700013, India",22.563072,88.354896,3,200
"3, MAHENDRA BANERJEE ROAD, RABINDRANAGAR BEHALA, KOLKATA 700060","3, Mahendra Banerjee Road, Parnasree, Behala, Kolkata, West Bengal 700060, India",22.503192,88.301582,8,200
"302, A.P.C.ROAD, CALCUTTA, WEST BENGAL, PIN 700009","A.P.C. Road, Kolkata, West Bengal, India",22.584751,88.374462,5,200
"315, INDIA EXCHANGE PLACE, DISTT. KOLKATA, WEST BENGAL 700012","Calcutta Bible College, Bou Bazaar, Kolkata, West Bengal 700012, India",22.571405,88.354986,3,200
"32, GANGAPURI, PURBA PUTIARI CALCUTTA, WEST BENGAL, PIN - 700093","",,,,602
"33, SAHITYA PARISHAD ST, PLOT NO. 6, KOLKATA, WB","33, Sahitya Parishad, Maniktala, Kolkata, West Bengal 700006, India",22.588886,88.378258,9,200
